time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,compile_warmup_wall_ms,warmup_wall_ms,measured_kernel_wall_ms,measured_kernel_mean_ms,active_steps,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std
0.0,0.0,0.0,0.0,0.0,1.505650000000006,1.7625920000000115,1.570542800000006,1.5287719999999991,0.09642541008551893,0.292828,0.895445,0.5444502,0.449262,0.21900878278863617,0.0,0.0,0.0,0.0,0.0,0.0,277.05132399933063,413.91974999714876,82.78394999942975,5,3584,28,4,16,1,4096,1,64,640,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6648030000000056,1.9117589999999995,1.8563785999999975,1.9013890000000047,0.09587419882658346,0.330066,0.661974,0.5854904,0.6482940000000001,0.12809421783921396,0.0,0.0,0.0,0.0,0.0,0.0,99.40699399885489,622.7615640018485,124.55231280036969,5,3584,28,4,16,1,4096,1,64,704,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.7770999999999912,2.0445259999999843,1.9414795999999945,2.035887000000002,0.12269009505025702,0.340706,0.916284,0.5462282,0.477671,0.21584463663885653,0.0,0.0,0.0,0.0,0.0,0.0,113.10735799997929,639.9000259989407,127.98000519978814,5,3584,28,4,16,1,4096,1,64,768,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.942734000000006,2.18264800000002,2.036247599999994,1.9496559999999667,0.11029551903428242,0.364825,0.7345309999999999,0.4935264000000001,0.491551,0.13306327076034163,0.0,0.0,0.0,0.0,0.0,0.0,120.89265900067403,665.8157520032546,133.16315040065092,5,3584,28,4,16,1,4096,1,64,832,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.052873000000003,2.3187089999999837,2.1160639999999917,2.0722279999999964,0.10192128488593157,0.40934299999999996,1.0352089999999998,0.6069635999999999,0.48461000000000004,0.22763196239157624,0.0,0.0,0.0,0.0,0.0,0.0,127.11235099777696,684.1628180009138,136.83256360018277,5,3584,28,4,16,1,4096,1,64,896,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1848719999999893,2.223377000000037,2.210236600000008,2.213354000000004,0.013386726121062903,0.521769,0.9198339999999999,0.6647614,0.654074,0.1433614326736448,0.0,0.0,0.0,0.0,0.0,0.0,136.02611899841577,706.6027969995048,141.32055939990096,5,3584,28,4,16,1,4096,1,64,960,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.3603359999999975,2.6331149999999734,2.456295800000007,2.372288000000012,0.1117521350926168,0.437822,1.3116590000000001,0.9219535999999999,0.9377730000000002,0.3041282393712232,0.0,0.0,0.0,0.0,0.0,0.0,343.9736960026494,741.1178530019242,148.22357060038485,5,3584,28,4,16,1,4096,1,64,1024,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.4997529999999504,2.7191000000000165,2.5811937999999874,2.5015909999999995,0.09946145677879341,0.466021,0.952592,0.6218408,0.564977,0.17028173619669257,0.0,0.0,0.0,0.0,0.0,0.0,157.0123040000908,767.0402190015011,153.40804380030022,5,3584,28,4,16,1,4096,1,64,1088,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.621992000000031,2.643062000000001,2.6327838000000066,2.6367459999999805,0.007862652692305605,0.5002599999999999,0.8514259999999999,0.6390545999999999,0.575367,0.12646381280603555,0.0,0.0,0.0,0.0,0.0,0.0,343.35096100039664,779.6941630003857,155.93883260007715,5,3584,28,4,16,1,4096,1,64,1152,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.7666860000000026,3.008752999999981,2.8569567999999896,2.7712950000000007,0.10830447536163193,0.531499,1.062208,0.7758552,0.7361209999999999,0.205853557224936,0.0,0.0,0.0,0.0,0.0,0.0,365.52043999836314,796.6224439987855,159.3244887997571,5,3584,28,4,16,1,4096,1,64,1216,True,triton,0.0,0.0,0.0,0.0,0.0
