time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,compile_warmup_wall_ms,warmup_wall_ms,measured_kernel_wall_ms,measured_kernel_mean_ms,active_steps,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std
0.0,0.0,0.0,0.0,0.0,0.7041639999999966,1.181319000000009,0.8748762000000007,0.7151010000000051,0.20763756615352882,0.1182029999999977,0.13719200000000092,0.12562199999999984,0.12148900000000004,0.007673764552031576,0.0,0.0,0.0,0.0,0.0,0.0,1385.6662929756567,471.58111998578534,94.31622399715707,5,3584,28,4,16,1,4096,1,64,640,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7062509999999907,1.073824999999993,0.8003217999999974,0.7170620000000001,0.1407047373749711,0.12052699999999913,0.1398350000000005,0.12764859999999972,0.12364899999999898,0.0071215514489476805,0.0,0.0,0.0,0.0,0.0,0.0,1384.941084019374,488.78095496911556,97.75619099382311,5,3584,28,4,16,1,4096,1,64,704,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3568479999999998,1.1600720000000098,0.7478836000000022,0.7154159999999967,0.25596462309436785,0.12096600000000217,0.15185099999999965,0.13491420000000034,0.13162100000000054,0.010984706958311644,0.0,0.0,0.0,0.0,0.0,0.0,1382.1767109911889,510.02570701530203,102.0051414030604,5,3584,28,4,16,1,4096,1,64,768,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.402766000000001,1.0706800000000052,0.722139800000001,0.7121779999999976,0.2115511607421727,0.12865399999999771,0.15609900000000063,0.13983299999999962,0.1338649999999998,0.010181856078339541,0.0,0.0,0.0,0.0,0.0,0.0,1399.2704569827765,516.5204610093497,103.30409220186993,5,3584,28,4,16,1,4096,1,64,832,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.35390400000000033,1.553550999999995,0.804533999999998,0.7054819999999955,0.3984408938073483,0.14524000000000023,0.15064800000000014,0.14786699999999958,0.14800199999999905,0.0018651134013780218,0.0,0.0,0.0,0.0,0.0,0.0,1557.755864050705,353.16083300858736,70.63216660171747,5,3584,28,4,16,1,4096,1,64,896,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7093740000000007,0.8112169999999962,0.7318675999999982,0.7139049999999991,0.039746274570579804,0.1512069999999985,0.19551400000000013,0.16700759999999992,0.1571369999999979,0.017532329709425844,0.0,0.0,0.0,0.0,0.0,0.0,1644.6306360303424,572.2628709627315,114.45257419254631,5,3584,28,4,16,1,4096,1,64,960,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7011050000000045,0.7878830000000054,0.7202181999999999,0.7045269999999982,0.033882521526004995,0.1467579999999998,0.19102600000000075,0.16824799999999998,0.1687939999999985,0.014676910846633046,0.0,0.0,0.0,0.0,0.0,0.0,1441.2237040232867,596.1237819865346,119.22475639730692,5,3584,28,4,16,1,4096,1,64,1024,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7133830000000004,0.805802000000005,0.7326758000000019,0.7147470000000032,0.036571304375973786,0.16502599999999984,0.18357700000000068,0.1752187999999993,0.17496299999999837,0.006069266295031339,0.0,0.0,0.0,0.0,0.0,0.0,1590.7946109655313,593.5827950015664,118.71655900031328,5,3584,28,4,16,1,4096,1,64,1088,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7157059999999977,0.8168490000000013,0.7368112000000011,0.7175810000000052,0.04002547573433713,0.16887000000000035,0.20472599999999874,0.18575259999999977,0.1856570000000006,0.012810252403445866,0.0,0.0,0.0,0.0,0.0,0.0,1464.701018994674,619.7125840117224,123.94251680234447,5,3584,28,4,16,1,4096,1,64,1152,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5460669999999994,0.8414170000000037,0.7763928000000015,0.83228,0.11538730706693975,0.17936500000000205,0.2202680000000014,0.19244140000000054,0.1871779999999985,0.014306738756264611,0.0,0.0,0.0,0.0,0.0,0.0,1640.7503579976037,648.7450430286117,129.74900860572234,5,3584,28,4,16,1,4096,1,64,1216,True,triton,0.0,0.0,0.0,0.0,0.0
